name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Austin,8/21/19,99.4,77.3,87.8,99.8,77.3,90.1,67.6,55.1,0,0,0,,0,0,19.7,9.9,169.4,1014.3,24.7,9.8,301.6,26.1,9,,2019-08-21T07:01:22,2019-08-21T20:06:26,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418"
Austin,8/22/19,98.2,77.5,87.5,101.8,77.5,91,69.8,59.2,0.025,100,8.33,rain,0,0,28.1,13.6,155.2,1012.1,31.5,9.8,221.3,19.2,10,,2019-08-22T07:01:57,2019-08-22T20:05:21,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418"
Austin,8/23/19,98.8,78.1,86.1,102.8,78.1,90.2,71,63.6,0,0,0,,0,0,34.9,16.7,136.8,1011.2,39.5,9.8,217.6,18.9,9,,2019-08-23T07:02:31,2019-08-23T20:04:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418"
Austin,8/24/19,95.7,76.5,83.4,100.2,76.5,85.9,71.8,70.6,0.979,100,16.67,rain,0,0,,6.7,101.6,1011.7,53.9,9.4,172.4,14.9,8,,2019-08-24T07:03:05,2019-08-24T20:03:09,0.81,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,C2969,72254013904,72254413958"
Austin,8/25/19,99.8,75.8,85.7,106.9,75.8,90.1,72.7,69.4,0,0,0,,0,0,24.2,9.4,172.3,1009.4,38,8.8,229.6,19.8,10,,2019-08-25T07:03:40,2019-08-25T20:02:02,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,8/26/19,101.2,79,88.8,109.3,79,95.4,73.5,64.1,0,0,0,,0,0,26.8,11.5,175.5,1007.2,35.2,8.9,249.5,21.7,9,,2019-08-26T07:04:14,2019-08-26T20:00:55,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,8/27/19,92.5,79.7,85.1,99.1,79.7,91,72.6,67.4,0,0,0,,0,0,24.8,15.5,123.6,1011.2,50.5,9.9,131.6,11.4,6,,2019-08-27T07:04:48,2019-08-27T19:59:46,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,C2969,72254013904,72254413958"
Austin,8/28/19,97.5,75.8,86.2,102.2,75.8,89.6,69.6,60,0.008,100,4.17,rain,0,0,,9.8,118.8,1015,27.4,9.9,263.5,22.7,9,,2019-08-28T07:05:22,2019-08-28T19:58:37,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,8/29/19,100.5,76.6,87.8,103.1,76.6,91.1,69.7,58.9,0.009,100,8.33,rain,0,0,25.3,12,152.4,1014.8,25.7,9.6,263.3,22.8,9,,2019-08-29T07:05:55,2019-08-29T19:57:28,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,8/30/19,98.5,77.7,86.8,102.2,77.7,90.2,70,60.7,0,0,0,,0,0,19.7,10,150.2,1014.4,33.3,9.8,210.1,18,7,,2019-08-30T07:06:29,2019-08-30T19:56:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,8/31/19,97.9,75.9,86.4,99.7,75.9,88.5,67.7,57.2,0,0,0,,0,0,19.7,9.5,114.8,1015,16.9,9.9,271.8,23.6,9,,2019-08-31T07:07:02,2019-08-31T19:55:07,0.04,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,C2969,72254013904,72254413958"
Austin,9/1/19,96.1,75.9,85.8,98,75.9,88,66.9,55.1,0,0,0,,0,0,35.6,9.8,95.6,1015.4,15.8,9.9,210.6,18.1,9,,2019-09-01T07:07:36,2019-09-01T19:53:56,0.08,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/2/19,98.9,75.5,87.6,99.3,75.5,88,63.4,49.3,0,0,0,,0,0,19.7,10.8,49.9,1014.9,13.7,9.8,237.3,20.4,9,,2019-09-02T07:08:09,2019-09-02T19:52:44,0.11,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/3/19,98.7,72.8,87.1,99.2,72.8,87.6,62.2,46,0,0,0,,0,0,22.1,8.8,46,1013.2,13.8,9.9,236.5,20.5,8,,2019-09-03T07:08:42,2019-09-03T19:51:32,0.14,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/4/19,98.5,74.6,88,99.7,74.6,89.1,64.1,48.3,0,0,0,,0,0,26.3,11,70.7,1014.9,20.9,9.9,226.9,19.6,8,,2019-09-04T07:09:15,2019-09-04T19:50:20,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/5/19,101.3,73.2,87.8,100.7,73.2,88.5,63.3,48.8,0,0,0,,0,0,18.3,8.6,124.4,1016.7,4.5,9.9,260.2,22.3,8,,2019-09-05T07:09:48,2019-09-05T19:49:07,0.25,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/6/19,101.3,75.9,89.2,100.1,75.9,90.1,64,48.5,0,0,0,,0,0,,6.9,142.8,1015.9,7.8,9.9,231.3,20,9,,2019-09-06T07:10:21,2019-09-06T19:47:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/7/19,100.1,77,88.4,98.9,77,89.4,64.9,51.1,0,0,0,,0,0,23,7.7,175.8,1014.6,2.8,9.8,263.1,22.6,9,,2019-09-07T07:10:54,2019-09-07T19:46:40,0.28,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/8/19,100.6,77,87.2,102.8,77,89.2,67.6,56.2,0,0,0,,0,0,25.6,12.9,166.9,1013.4,25.1,9.8,235.8,20.3,9,,2019-09-08T07:11:27,2019-09-08T19:45:26,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/9/19,99.1,77,85.9,100.7,77,88,68.8,60.7,0,0,0,,0,0,27.3,20.6,149.2,1014.2,39.1,9.7,221.8,19.1,9,,2019-09-09T07:12:00,2019-09-09T19:44:11,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/10/19,97.2,74.1,82.2,100.3,74.1,84.1,69.7,68.8,0.179,100,12.5,rain,0,0,43.7,10.7,146.4,1016.3,34.2,9.5,162.5,14,7,,2019-09-10T07:12:33,2019-09-10T19:42:57,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/11/19,94.6,73,80.9,99.6,73,83.3,69.5,70.4,0,0,0,,0,0,33.7,12.7,145.6,1017.4,46.3,9.9,168.5,14.4,8,,2019-09-11T07:13:06,2019-09-11T19:41:42,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/12/19,97.6,74.1,84.1,99.6,74.1,86.5,69,64.5,0,0,0,,0,0,18.3,9.6,142.1,1016.5,35.5,9.9,224.9,19.6,9,,2019-09-12T07:13:38,2019-09-12T19:40:27,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/13/19,97,74.1,84.9,97.4,74.1,85.9,66.6,58.9,0,0,0,,0,0,23,7.7,123.6,1018.2,21.8,9.8,244,21.1,9,,2019-09-13T07:14:11,2019-09-13T19:39:12,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/14/19,98.4,74.4,86.5,97.6,74.4,86.6,62.4,48.7,0,0,0,,0,0,19.7,9.6,88.2,1017.5,17.6,9.9,217,18.7,8,,2019-09-14T07:14:44,2019-09-14T19:37:57,0.52,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/15/19,96.7,72.8,85.4,97,72.8,85.9,63.6,51.5,0,0,0,,0,0,21.9,11.3,83.1,1016.1,15.5,9.8,251.3,21.6,9,,2019-09-15T07:15:17,2019-09-15T19:36:41,0.55,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/16/19,97.8,75.9,86.9,98.5,75.9,87.9,64.3,50,0,0,0,,0,0,22.6,10.5,59.7,1014.2,24.6,9.9,196.9,17,8,,2019-09-16T07:15:50,2019-09-16T19:35:26,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/17/19,89.6,74.5,82.6,94.7,74.5,85.2,68.6,63.5,0,0,0,,0,0,26.9,8.2,41.3,1012.3,61.3,9.9,122,10.5,5,,2019-09-17T07:16:22,2019-09-17T19:34:10,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/18/19,100.2,74.2,85.3,102.7,74.2,87.6,68.1,60,0,0,0,,0,0,17.2,8.8,27.7,1010.8,20.9,9.9,227.3,19.8,9,,2019-09-18T07:16:55,2019-09-18T19:32:54,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/19/19,96.7,77.5,82.8,102.2,77.5,86.1,71.4,69.7,0.244,100,8.33,rain,0,0,26.4,11.9,146.4,1009.8,34.6,9.7,132.6,11.5,8,,2019-09-19T07:17:28,2019-09-19T19:31:38,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/20/19,97.8,77.7,85.7,101.3,77.7,89,71.5,65.7,0,0,0,,0,0,29.6,15.8,157.9,1012.7,50.2,9.9,227.4,19.5,9,,2019-09-20T07:18:01,2019-09-20T19:30:23,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/21/19,96.6,78.7,85.3,99.5,78.7,88.4,70.9,65,0,0,0,,0,0,24.2,15.8,145.4,1015.2,65.6,9.9,161.9,13.9,7,,2019-09-21T07:18:35,2019-09-21T19:29:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/22/19,99.1,77,86,100.9,77,88.4,69.4,61.7,0,0,0,,0,0,19.7,9.4,160,1014.7,51.2,9.7,204.6,17.9,9,,2019-09-22T07:19:08,2019-09-22T19:27:51,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/23/19,96.6,78.1,86.4,99.9,78.1,89.2,70,61.5,0,0,0,,0,0,20.8,10,153.5,1014.7,41.7,9.8,191.5,16.5,7,,2019-09-23T07:19:41,2019-09-23T19:26:36,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/24/19,95.5,78.3,85.7,100.9,78.3,89.1,71,64.3,0,0,0,,0,0,24.8,11.1,163.2,1012.2,36.6,9.8,233.5,20,9,,2019-09-24T07:20:15,2019-09-24T19:25:20,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/25/19,97.4,74.5,84.8,98.7,74.5,86.3,67.7,60.3,0,0,0,,0,0,,9.6,169.7,1010.7,26.7,9.9,218.7,18.8,8,,2019-09-25T07:20:49,2019-09-25T19:24:05,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/26/19,96.5,73.9,85,98.1,73.9,86.1,66,56.8,0,0,0,,0,0,,8.4,155.7,1011,18.1,9.9,224,19.3,8,,2019-09-26T07:21:23,2019-09-26T19:22:50,0.93,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/27/19,97.1,74.4,84.8,99.6,74.4,86.3,67.1,59.2,0,0,0,,0,0,20.8,11.4,163.5,1009.2,38.9,9.9,177.5,15.3,7,,2019-09-27T07:21:57,2019-09-27T19:21:35,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/28/19,93.1,78.6,84.9,99.5,78.6,89.7,72.2,67.2,0,0,0,,0,0,25.3,14.5,151.1,1010.9,58.4,9.9,153.5,13,6,,2019-09-28T07:22:31,2019-09-28T19:20:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/29/19,96.2,78.5,85.8,100.4,78.5,89.4,71.2,64.9,0.064,100,12.5,rain,0,0,23.8,13.1,151.6,1013.7,61.6,9.3,151.2,13,8,,2019-09-29T07:23:05,2019-09-29T19:19:06,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,9/30/19,96.6,79.7,85.3,104.9,79.7,90.2,73.3,69,0.056,100,12.5,rain,0,0,31.1,16,149.6,1014.1,59.4,9.6,166.7,14.4,7,,2019-09-30T07:23:40,2019-09-30T19:17:51,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/1/19,97.4,78.6,85.6,99.3,78.6,88.2,69.9,62.6,0,0,0,,0,0,23,13.3,153,1013.5,61.1,9.9,220.3,19.1,9,,2019-10-01T07:24:15,2019-10-01T19:16:37,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/2/19,95.8,75.9,84.6,98.7,75.9,86.2,68.8,63,0,0,0,,0,0,21.9,10.8,141.6,1013.6,59.4,9.4,182,15.9,8,,2019-10-02T07:24:50,2019-10-02T19:15:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418"
Austin,10/3/19,96,73.6,84.3,96.1,73.6,85.6,66.9,59.9,0,0,0,,0,0,31.1,9.7,125.7,1015.3,37.5,9.7,192.2,16.5,9,,2019-10-03T07:25:25,2019-10-03T19:14:11,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/4/19,93.1,74.5,83.6,93.7,74.5,84.3,64.9,55.9,0,0,0,,0,0,18.3,7.5,102.4,1016.3,26.9,9.9,197.5,17,8,,2019-10-04T07:26:01,2019-10-04T19:12:58,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/5/19,94.8,71.5,83.3,94.3,71.5,83.5,63.4,54.5,0,0,0,,0,0,16.1,8,154.2,1014,11.9,9.7,198.8,17.2,8,,2019-10-05T07:26:37,2019-10-05T19:11:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/6/19,97.4,70.8,83.6,96.3,70.8,83.7,62.1,51.8,0,0,0,,0,0,,6.9,123.2,1013.4,5.2,9.9,200.9,17.4,8,,2019-10-06T07:27:13,2019-10-06T19:10:33,0.26,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/7/19,83.4,69.3,76.9,83,69.3,76.9,58.7,54.6,0,0,0,,0,0,24.8,12.9,3.2,1018.1,35,9.9,188.9,16.5,7,,2019-10-07T07:27:49,2019-10-07T19:09:22,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/8/19,85.5,62.7,72.9,82.6,62.7,72.3,51.7,52.4,0,0,0,,0,0,,7.3,30.9,1017.1,5.9,9.9,206.3,17.9,8,,2019-10-08T07:28:26,2019-10-08T19:08:11,0.33,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/9/19,95.5,67,79.8,96.7,67,80.7,62.9,59.4,0,0,0,,0,0,26.1,12.6,172.3,1011.7,53.7,9.2,166.5,14.4,7,,2019-10-09T07:29:03,2019-10-09T19:07:00,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/10/19,97.7,77.5,85.6,100.5,77.5,87.6,69.3,61.5,0,0,0,,0,0,27.3,13.4,170.8,1009,55.9,9.9,172.8,14.9,7,,2019-10-10T07:29:41,2019-10-10T19:05:51,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/11/19,80.8,47.8,58.8,85.3,42,58.4,47.5,68.1,0.368,100,29.17,rain,0,0,30.8,16.1,348.6,1019.7,91.1,9.2,45.1,3.9,2,,2019-10-11T07:30:18,2019-10-11T19:04:41,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/12/19,63.1,54,58.5,63.1,54,58.5,32.8,38.5,0.008,100,4.17,rain,0,0,26.4,12.3,14.9,1022.6,71.3,9.9,76.7,6.4,3,,2019-10-12T07:30:57,2019-10-12T19:03:33,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418"
Austin,10/13/19,80.5,57,67.4,79.8,57,67.3,46.9,49,0.008,100,8.33,rain,0,0,,8.2,148,1016.3,50.7,9.9,122.6,10.5,6,,2019-10-13T07:31:35,2019-10-13T19:02:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/14/19,88.6,70.7,77.7,92.6,70.7,79.3,65.6,67.2,0.001,100,4.17,rain,0,0,,5.4,97.9,1013.8,69.2,9.2,104.7,9,4,,2019-10-14T07:32:14,2019-10-14T19:01:17,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/15/19,94.8,75.1,82,98.1,75.1,83.5,70.1,69.8,0.447,100,16.67,rain,0,0,31.6,9,215.4,1011.5,56.2,9.7,112,9.7,5,,2019-10-15T07:32:53,2019-10-15T19:00:11,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/16/19,74.9,57.4,67.9,74.9,57.4,67.9,47.9,52.4,0.402,100,16.67,rain,0,0,31.4,18,5.6,1017.5,54.8,9.8,77.8,6.8,4,,2019-10-16T07:33:33,2019-10-16T18:59:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/17/19,75.6,55.2,62.7,75.6,55.2,62.7,43.2,51.3,0,0,0,,0,0,,6,43.6,1016.4,14,9.9,138.3,12,8,,2019-10-17T07:34:13,2019-10-17T18:58:00,0.63,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/18/19,83.1,50.5,65.9,81.6,50.5,65.7,48.4,57.2,0,0,0,,0,0,,7.3,132,1010,0.1,9.9,182.3,15.9,7,,2019-10-18T07:34:53,2019-10-18T18:56:56,0.67,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/19/19,95.3,65.7,77.9,92.7,65.7,77.6,58.3,57.4,0,0,0,,0,0,19.7,7.5,254.1,1006.9,35.2,9.9,157.6,13.6,7,,2019-10-19T07:35:34,2019-10-19T18:55:52,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/20/19,94.3,66.2,77.5,98.3,66.2,79.2,62.2,60.2,0,0,0,,0,0,25.3,12.5,173.9,1007.1,66.4,9.9,92.4,7.8,5,,2019-10-20T07:36:15,2019-10-20T18:54:50,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/21/19,80.5,62.8,72.5,80,62.8,72.4,48.3,49.2,0.252,100,12.5,rain,0,0,29.9,13.3,3.4,1010.5,25.8,9.8,184.3,15.7,7,,2019-10-21T07:36:57,2019-10-21T18:53:48,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/22/19,82,50.9,66.2,79.7,50.9,65.7,36.9,40.7,0,0,0,,0,0,19.7,9,64.1,1020.2,0.4,9.9,182.3,15.7,7,,2019-10-22T07:37:39,2019-10-22T18:52:47,0.81,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/23/19,86.7,53.1,69.5,84.9,53.1,69.2,49.1,49.9,0,0,0,,0,0,24.6,13.1,166,1016.8,5.6,9.9,174.6,15.1,6,,2019-10-23T07:38:21,2019-10-23T18:51:48,0.84,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/24/19,84,51.2,70.3,86,51.2,70.7,60.3,72.3,1.663,100,20.83,rain,0,0,38.6,18.9,118.8,1014.1,59.1,8.9,79.7,6.7,3,,2019-10-24T07:39:04,2019-10-24T18:50:49,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/25/19,58,44.6,50.8,58,38.5,48.1,40.6,69.4,1.439,100,29.17,rain,0,0,30.5,15.6,327.2,1019.7,65.9,9.6,159.8,13.8,7,,2019-10-25T07:39:48,2019-10-25T18:49:51,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/26/19,73.2,46.2,56.8,73.2,43,55.5,39.2,55.8,0,0,0,,0,0,23,9.1,315.1,1014.2,3.2,9.9,174.4,15.1,6,,2019-10-26T07:40:31,2019-10-26T18:48:54,0.95,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/27/19,81.5,43.5,62.1,79.4,43.5,61.8,39.7,51.3,0,0,0,,0,0,23,10.3,173.5,1013.4,1.3,9.9,176.3,15.3,6,,2019-10-27T07:41:15,2019-10-27T18:47:59,0,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/28/19,80.5,56.2,67.3,81.7,56.2,67.5,58.8,75.2,0,0,0,,0,0,18.3,8.8,112.2,1013.8,62.8,9.8,79.5,7,5,,2019-10-28T07:42:00,2019-10-28T18:47:04,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958,D9418"
Austin,10/29/19,62.8,50.2,54.4,62.8,50.2,54.4,51.3,89.1,0.069,100,29.17,rain,0,0,19.7,9.8,359.8,1015.3,100,6.1,30.8,2.8,1,,2019-10-29T07:42:45,2019-10-29T18:46:11,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/30/19,50.2,44.2,47.2,50.2,36.6,42.7,42.2,83.1,0.041,100,25,rain,0,0,30.6,17.2,342.2,1018.4,96.2,8.1,33.6,3,1,,2019-10-30T07:43:30,2019-10-30T18:45:19,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,10/31/19,56.5,34.2,43.5,56.5,27.5,39.3,25,51.2,0,0,0,,0,0,33.6,17.1,344.7,1030.5,9.6,9.8,167.5,14.4,6,,2019-10-31T07:44:16,2019-10-31T18:44:28,0.12,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,11/1/19,62.7,29.8,45.7,62.7,29.8,45.6,26.4,54,0,0,0,,0,0,17.2,7.7,172.3,1027.5,13.5,9.9,153.8,13.4,6,,2019-11-01T07:45:02,2019-11-01T18:43:38,0.15,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,11/2/19,69.4,38.9,52.7,69.4,38.9,52.7,33,52.2,0,0,0,,0,0,,7.2,14.4,1027.9,7,9.9,155.5,13.3,6,,2019-11-02T07:45:49,2019-11-02T18:42:49,0.18,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
Austin,11/3/19,73,40.8,56.6,73,40.8,56.6,39.7,58.3,0,0,0,,0,0,23,10.2,170.5,1022.2,9.9,9.9,149.4,13.5,6,,2019-11-03T06:46:36,2019-11-03T17:42:02,0.21,Clear,Clear conditions throughout the day.,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
